originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2003,regionflow_2004,regionflow_2005,regionflow_2006,regionflow_2007,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014,countryflow_2003,countryflow_2004,countryflow_2005,countryflow_2006,countryflow_2007,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,SGSC,South Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,0,3
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,GHC,Georgia Highlands,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,49,54,66,67,91,87,104,80,98,114,106,84
4,State Colleges,4,State Colleges,MGSC,Middle Georgia,BAN,Bainbridge,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,2,1,3,4,2,2,2,0,1,2
1,Research Universities,1,Research Universities,UGA,University of Georgia,AUG,Augusta,535,591,544,522,566,504,573,509,533,509,457,447,21,24,12,29,21,18,22,12,16,12,8,0
3,State Universities,3,State Universities,CSC,Clayton,CSU,Columbus,691,801,890,788,844,859,880,964,938,1023,728,557,4,6,8,8,6,9,6,6,5,8,2,14
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,1,3,3,2,3,8,5,6,5,1,0
4,State Colleges,4,State Colleges,DAL,Dalton,MGSC,Middle Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,0,0,0,0,0,0,3
4,State Colleges,1,Research Universities,DAR,Darton,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,2,3,1,4,3,3,2,5,7,5,4,5
4,State Colleges,4,State Colleges,MID,Middle Georgia,GGC,Georgia Gwinnett,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,2,1,5,5,17,3,0
3,State Universities,4,State Colleges,GCM,Georgia,EGC,East Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,1,3,1,2,1,0,3,4,3,0,2,2
2,Comprehensive Universities,4,State Colleges,KEN,Kennesaw,AMC,Atlanta Metropolitan,796,829,788,778,919,992,1146,1132,1227,1166,1227,1065,1,2,2,1,2,0,1,2,5,3,9,4
4,State Colleges,4,State Colleges,DAR,Darton,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,8,7,12,13,12,12,9,15,19,30,12,0
5,Out-of-System,4,State Colleges,OUT,Non-USG Institutions,GHC,Georgia Highlands,4945,5397,5258,5420,6058,6228,7642,7955,8421,7660,6700,7022,330,369,433,378,493,523,626,593,651,715,511,522
4,State Colleges,4,State Colleges,AMC,Atlanta Metropolitan,GHC,Georgia Highlands,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,0,0,1,0,0,1,0,0,6,3,5
4,State Colleges,1,Research Universities,SGC,South Georgia,GSU,Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,4,2,3,6,4,3,0,3,4,7,1,0
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,4,1,6,5,4,4,8,4,4,3,3,2
4,State Colleges,1,Research Universities,MGSC,Middle Georgia,GSU,Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,6,9,7,20,16,20,22,24,15,15,12,20
4,State Colleges,3,State Universities,MAC,Macon,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,7,7,1,7,5,7,7,4,14,7,2,0
4,State Colleges,1,Research Universities,MGSC,Middle Georgia,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,39,28,36,28,28,37,28,20,18,21,16,4
3,State Universities,4,State Colleges,SSU,Savannah,BAN,Bainbridge,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,1,1,1,0,0,0,1,0,2,2
3,State Universities,1,Research Universities,GCM,Georgia,GSU,Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,32,31,25,34,57,37,59,43,39,37,36,47
2,Comprehensive Universities,1,Research Universities,VSU,Valdosta,GRU,Georgia Regents,728,750,761,875,902,923,976,965,1101,1069,996,949,9,12,12,2,5,2,6,2,1,2,10,10
4,State Colleges,1,Research Universities,EGC,East Georgia,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,1,0,1,1,0,1,1,0,1,0,1,1
1,Research Universities,2,Comprehensive Universities,AUG,Augusta,KEN,Kennesaw,457,438,425,401,353,377,397,398,369,403,352,335,7,12,7,7,12,11,13,19,8,21,8,0
3,State Universities,1,Research Universities,GSW,Georgia Southwestern,GSU,Georgia,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,6,6,3,8,5,12,9,4,10,7,9,5
4,State Colleges,1,Research Universities,GGC,Georgia Gwinnett,GIT,Georgia Institute of Technology,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,0,0,0,0,0,0,0,0,0,0,13,29
1,Research Universities,3,State Universities,GSU,Georgia,FVS,Fort Valley,436,407,418,376,360,378,409,384,369,436,388,333,3,3,2,0,1,1,2,3,4,4,3,1
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,1,0,0,2,0,1,0,0,4,1,0,1
3,State Universities,4,State Colleges,GSW,Georgia Southwestern,WAY,Waycross,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,0,0,0,0,1,0,1,0,1,0,0,0
4,State Colleges,3,State Universities,DAL,Dalton,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,3,3,2,3,3,4,2,4,2,5,3,3
4,State Colleges,4,State Colleges,SGSC,South Georgia,AMC,Atlanta Metropolitan,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,0,0,3,1,2,1,3,6,6,11
3,State Universities,4,State Colleges,NGC,North Georgia,GDN,Gordon,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,3,2,0,2,3,3,1,2,3,1,0
3,State Universities,3,State Universities,CSC,Clayton,UNGA,University of North Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,0,0,0,0,0,0,0,0,0,0,4,4
4,State Colleges,4,State Colleges,GPC,Georgia Perimeter,MAC,Macon,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,7,13,13,21,19,18,28,36,21,16,9,0
4,State Colleges,3,State Universities,EGC,East Georgia,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,1,1,0,0,0,1,0,1,2,1,0
3,State Universities,1,Research Universities,NGC,North Georgia,GIT,Georgia Institute of Technology,797,1005,1253,1175,1268,1322,1589,1468,1541,1444,1108,1146,6,11,6,14,7,12,14,8,16,21,2,0
4,State Colleges,2,Comprehensive Universities,AMC,Atlanta Metropolitan,GSC,Georgia Southern,2310,2327,2400,2470,2585,2724,3056,3082,3117,2916,2704,2555,6,2,2,4,3,6,2,1,2,4,5,9
4,State Colleges,3,State Universities,CCG,College of Coastal Georgia,SSU,Savannah,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,3,3,1,6,2,4,3,2,4,3,7
4,State Colleges,1,Research Universities,ABC,Abrah. Baldwin Agric.,UGA,University of Georgia,2001,1836,2056,2253,2125,2248,2316,2402,2371,2253,2416,2484,70,62,66,84,71,72,81,53,62,59,46,59
4,State Colleges,3,State Universities,ABC,Abrah. Baldwin Agric.,GAN,Gainesville,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,13,12,12,16,19,14,30,20,20,9,4,0
4,State Colleges,3,State Universities,GHC,Georgia Highlands,FVS,Fort Valley,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,0,0,0,0,1,0,1,1,1,1
4,State Colleges,3,State Universities,GDN,Gordon,GSW,Georgia Southwestern,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,6,7,13,9,5,7,6,5,4,3,3,4
3,State Universities,2,Comprehensive Universities,UNGA,University of North Georgia,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,33,23,23,22,31,33,27,26,47,48,46,80
4,State Colleges,3,State Universities,GHC,Georgia Highlands,NGC,North Georgia,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,15,13,5,9,6,6,6,9,11,13,0,0
2,Comprehensive Universities,3,State Universities,GSC,Georgia Southern,NGC,North Georgia,550,601,590,596,633,639,702,707,658,775,750,647,9,4,13,8,8,8,12,7,3,15,4,0
3,State Universities,2,Comprehensive Universities,NGC,North Georgia,UWG,University of West Georgia,582,576,679,635,613,675,718,750,897,853,685,665,9,5,11,10,10,6,8,5,4,17,3,0
3,State Universities,2,Comprehensive Universities,SPS,Southern Polytechnic,KEN,Kennesaw,582,576,679,635,613,675,718,750,897,853,685,665,80,70,78,73,58,61,66,60,66,70,50,37
4,State Colleges,4,State Colleges,MAC,Macon,CCG,College of Coastal Georgia,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,1,1,2,1,2,1,4,2,2,2,0,0
4,State Colleges,4,State Colleges,SGSC,South Georgia,GPC,Georgia Perimeter,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,6,11,5,9,6,10,11,14,15,23,20,26
3,State Universities,4,State Colleges,GCM,Georgia,CCG,College of Coastal Georgia,829,916,928,902,1003,978,1288,1468,1398,1337,1086,1010,2,2,0,1,0,2,0,6,4,5,1,3
4,State Colleges,3,State Universities,BAN,Bainbridge,CSC,Clayton,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,0,0,1,0,1,2,0,1,0,0,2,2
3,State Universities,3,State Universities,CSC,Clayton,GCM,Georgia,691,801,890,788,844,859,880,964,938,1023,728,557,3,4,4,3,4,3,2,4,6,3,3,0
4,State Colleges,4,State Colleges,GHC,Georgia Highlands,GGC,Georgia Gwinnett,1071,1182,1250,1372,1624,2042,2227,2559,2418,2596,2172,1837,0,0,0,0,0,1,2,2,5,5,2,2
4,State Colleges,3,State Universities,SGC,South Georgia,AAS,Armstrong Atlantic,1682,1929,1953,1991,2073,2256,2455,2437,2424,2475,2320,2178,11,10,10,7,10,10,16,6,13,4,1,0
